Equipment ID,Type,Customer ID,Site ID,Check-Out Date,Check-In Date,Expected Return Date,Actual Check-In Date,Engine Hours/Day,Idle Hours/Day,Operating Days,Last Operator ID,penalty_charged,penalty_paid,is_overdue_now,cycle_number,gap_days_to_next_checkout,is_anomaly_ground_truth,is_last_cycle,label,idle_ratio,utilization,rental_length_days,n_prior_cycles,prior_idle_ratio_mean,prior_utilization_mean,prior_idle_ratio_last,prior_rental_length_mean,reallocatable_probability,reallocatable_flag
EQX1021,Grader,CUST16,S006,2025-03-07,2025-03-27,2025-03-27,2025-03-27,3.0,3.4,20,OP203,False,,False,4,2,False,False,0,0.53125,0.5,20,3,0.4958382689725973,0.5277777777777778,0.6716417910447761,16.333333333333332,0.3555,False
EQX1021,Grader,CUST06,S001,2025-03-29,2025-04-11,2025-04-12,2025-04-11,4.6,2.4,14,OP319,False,,False,5,7,False,False,0,0.34285714285714286,0.7666666666666666,13,4,0.504691201729448,0.5208333333333333,0.53125,17.25,0.3128,False
EQX1021,Grader,CUST06,S006,2025-04-18,2025-05-15,2025-05-15,2025-05-15,4.4,2.5,27,OP118,False,,False,6,12,False,False,0,0.36231884057971014,0.7333333333333334,27,5,0.47232438995498693,0.57,0.34285714285714286,16.4,0.3395,False
EQX1021,Grader,CUST04,S004,2025-05-27,2025-06-24,2025-06-25,2025-06-24,3.7,2.6,29,OP201,False,,False,7,0,False,False,0,0.4126984126984127,0.6166666666666667,28,6,0.4539901317257742,0.5972222222222222,0.36231884057971014,18.166666666666668,0.3835,False
EQX1021,Grader,CUST02,S002,2025-06-24,2025-07-11,2025-07-11,2025-07-11,3.3,3.2,17,OP225,False,,False,8,56,False,False,1,0.49230769230769234,0.5499999999999999,17,7,0.44809131472186536,0.6,0.4126984126984127,19.571428571428573,0.4695,False
EQX1021,Grader,CUST02,S004,2025-09-05,2025-09-21,2025-09-21,2025-09-21,3.4,3.8,16,OP207,False,,False,9,3,False,False,0,0.5277777777777778,0.5666666666666667,16,8,0.45361836192009375,0.59375,0.49230769230769234,19.25,0.4066,False
EQX1021,Grader,CUST01,S005,2025-09-24,2025-10-05,2025-10-06,2025-10-05,5.6,1.1,12,OP262,False,,False,10,23,False,False,1,0.16417910447761197,0.9333333333333332,11,9,0.46185829701539194,0.5907407407407407,0.5277777777777778,18.88888888888889,0.3953,False
EQX1021,Grader,CUST11,S006,2025-10-28,2025-11-12,2025-11-12,2025-11-12,1.5,9.3,15,OP114,False,,False,11,0,True,False,0,0.8611111111111112,0.25,15,10,0.43209037776161396,0.625,0.16417910447761197,18.1,0.2309,False
EQX1021,Grader,CUST07,S006,2025-11-12,2025-12-04,2025-12-05,2025-12-04,3.3,2.3,23,OP300,False,,False,12,25,False,True,,0.4107142857142857,0.5499999999999999,22,11,0.4710922626115682,0.5909090909090909,0.8611111111111112,17.818181818181817,0.3389,False
EQX1022,Bulldozer,CUST17,S001,2025-01-01,2025-01-11,2025-01-12,2025-01-11,2.2,5.5,11,OP198,False,,False,1,12,False,False,0,0.7142857142857143,0.275,10,0,,,,,0.5022,True
EQX1022,Bulldozer,CUST14,S004,2025-01-23,2025-02-03,2025-02-04,2025-02-03,2.3,6.4,12,OP171,False,,False,2,14,False,False,1,0.7356321839080461,0.2875,11,1,0.7142857142857143,0.275,0.7142857142857143,10.0,0.7648,True
EQX1022,Bulldozer,CUST14,S002,2025-02-17,2025-03-03,2025-03-04,2025-03-03,2.5,6.6,15,OP201,False,,False,3,88,False,False,1,0.7252747252747253,0.3125,14,2,0.7249589490968802,0.28125,0.7356321839080461,10.5,0.7766,True
EQX1022,Bulldozer,CUST09,S003,2025-05-30,2025-06-25,2025-06-25,2025-06-25,1.7,6.8,26,OP223,False,,False,4,20,False,False,1,0.7999999999999999,0.2125,26,3,0.7250642078228285,0.2916666666666667,0.7252747252747253,11.666666666666666,0.7418,True
EQX1022,Bulldozer,CUST08,S001,2025-07-15,2025-07-25,2025-07-25,2025-07-25,2.2,5.6,10,OP129,False,,False,5,24,False,False,1,0.717948717948718,0.275,10,4,0.7437981558671214,0.271875,0.7999999999999999,15.25,0.817,True
EQX1022,Bulldozer,CUST04,S004,2025-08-18,2025-09-14,2025-09-14,2025-09-14,0.8,8.0,27,OP107,False,,False,6,20,False,False,1,0.9090909090909091,0.1,27,5,0.7386282682834407,0.2725,0.717948717948718,14.2,0.76,True
EQX1022,Bulldozer,CUST17,S006,2025-10-04,2025-10-25,2025-10-25,2025-10-25,1.3,7.1,21,OP111,False,,False,7,3,False,False,0,0.8452380952380951,0.1625,21,6,0.7670387084180188,0.24375000000000002,0.9090909090909091,16.333333333333332,0.5699,True
EQX1022,Bulldozer,CUST09,S005,2025-10-28,2025-11-20,2025-11-20,2025-11-20,3.4,5.6,23,OP236,False,,False,8,15,False,False,1,0.6222222222222222,0.425,23,7,0.7782100493923154,0.23214285714285715,0.8452380952380951,17.0,0.6935,True
EQX1022,Bulldozer,CUST12,S006,2025-12-05,2025-12-24,2025-12-24,2025-12-24,4.5,8.1,19,OP175,False,,False,9,32,True,True,,0.6428571428571428,0.5625,19,8,0.7587115709960537,0.25625,0.6222222222222222,17.75,0.6727,True
EQX1023,Grader,CUST03,S006,2025-01-01,2025-01-16,2025-01-16,2025-01-16,1.9,3.6,15,OP293,False,,False,1,59,False,False,1,0.6545454545454545,0.31666666666666665,15,0,,,,,0.4896,False
EQX1023,Grader,CUST10,S001,2025-03-16,2025-03-31,2025-04-01,2025-03-31,1.1,5.2,16,OP284,False,,False,2,5,False,False,0,0.8253968253968254,0.18333333333333335,15,1,0.6545454545454545,0.31666666666666665,0.6545454545454545,15.0,0.6006,True
EQX1023,Grader,CUST13,S005,2025-04-05,,2025-05-02,,1.1,3.5,27,OP329,True,False,True,3,40,True,False,1,0.7608695652173914,0.18333333333333335,27,2,0.73997113997114,0.25,0.8253968253968254,15.0,0.72,True
EQX1023,Grader,CUST17,S006,2025-06-11,2025-06-25,2025-06-26,2025-06-25,1.0,5.2,15,OP205,False,,False,4,17,False,False,1,0.8387096774193549,0.16666666666666666,14,3,0.7469372817198904,0.22777777777777777,0.7608695652173914,19.0,0.7201,True
EQX1023,Grader,CUST09,S005,2025-07-12,2025-08-04,2025-08-05,2025-08-04,1.1,4.8,24,OP291,False,,False,5,13,False,False,0,0.8135593220338982,0.18333333333333335,23,4,0.7698803806447565,0.2125,0.8387096774193549,17.75,0.5827,True
EQX1023,Grader,CUST12,S005,2025-08-17,2025-09-08,2025-09-08,2025-09-08,0.9,4.9,22,OP208,False,,False,6,28,False,False,1,0.8448275862068965,0.15,22,5,0.7786161689225849,0.2066666666666667,0.8135593220338982,18.8,0.6006,True
EQX1023,Grader,CUST02,S004,2025-10-06,2025-11-01,2025-11-01,2025-11-01,1.3,4.8,26,OP321,False,,False,7,57,False,True,,0.7868852459016393,0.21666666666666667,26,6,0.7896514051366368,0.19722222222222222,0.8448275862068965,19.333333333333332,0.4944,False
EQX1024,Crane,CUST10,,2025-01-01,2025-01-12,2025-01-13,2025-01-12,4.4,10.1,12,OP309,False,,False,1,13,True,False,0,0.696551724137931,0.8800000000000001,11,0,,,,,0.4008,False
EQX1024,Crane,CUST08,S002,2025-01-25,2025-02-17,2025-02-17,2025-02-17,1.8,4.0,23,OP180,False,,False,2,4,False,False,0,0.6896551724137931,0.36,23,1,0.696551724137931,0.8800000000000001,0.696551724137931,11.0,0.5146,True
EQX1024,Crane,CUST06,S004,2025-02-21,2025-03-15,2025-03-16,2025-03-15,2.6,2.8,23,OP120,False,,False,3,27,False,False,1,0.5185185185185185,0.52,22,2,0.693103448275862,0.6200000000000001,0.6896551724137931,17.0,0.5611,True
EQX1024,Crane,CUST12,S002,2025-04-11,2025-05-06,2025-05-07,2025-05-06,2.3,3.1,26,OP131,False,,False,4,16,False,False,1,0.5740740740740741,0.45999999999999996,25,3,0.6349084716900809,0.5866666666666668,0.5185185185185185,18.666666666666668,0.5507,True
EQX1024,Crane,CUST04,S004,2025-05-22,2025-06-10,2025-06-11,2025-06-10,2.8,2.5,20,OP260,False,,False,5,25,False,False,1,0.4716981132075472,0.5599999999999999,19,4,0.6196998722860791,0.555,0.5740740740740741,20.25,0.586,True
EQX1024,Crane,CUST15,S004,2025-07-05,2025-07-14,2025-07-15,2025-07-14,1.1,3.9,10,OP118,False,,False,6,20,False,False,1,0.78,0.22000000000000003,9,5,0.5900995204703727,0.556,0.4716981132075472,20.0,0.5521,True
EQX1024,Crane,CUST05,S002,2025-08-03,2025-08-16,2025-08-17,2025-08-16,3.4,2.2,14,OP275,False,,False,7,11,False,False,0,0.3928571428571429,0.6799999999999999,13,6,0.6217496003919774,0.5,0.78,18.166666666666668,0.3642,False
EQX1024,Crane,CUST03,S003,2025-08-27,2025-09-13,2025-09-13,2025-09-13,0.0,12.7,17,OP144,False,,False,8,8,True,False,0,1.0,0.0,17,7,0.5890506778870009,0.5257142857142857,0.3928571428571429,17.428571428571427,0.4215,False
EQX1024,Crane,CUST06,S003,2025-09-21,2025-10-10,2025-10-10,2025-10-10,2.9,3.1,19,OP224,False,,False,9,73,False,True,,0.5166666666666667,0.58,19,8,0.6404193431511258,0.45999999999999996,1.0,17.375,0.537,True
EQX1025,Excavator,CUST17,S005,2025-01-01,2025-01-14,2025-01-14,2025-01-14,1.5,7.2,13,OP261,False,,False,1,24,False,False,1,0.8275862068965518,0.1875,13,0,,,,,0.5482,True
EQX1025,Excavator,CUST17,S005,2025-02-07,2025-03-02,2025-03-02,2025-03-02,3.4,4.8,23,OP273,False,,False,2,3,False,False,0,0.5853658536585367,0.425,23,1,0.8275862068965518,0.1875,0.8275862068965518,13.0,0.6392,True
EQX1025,Excavator,CUST02,S003,2025-03-05,2025-03-23,2025-03-23,2025-03-23,5.5,3.5,18,OP327,False,,False,3,18,False,False,1,0.3888888888888889,0.6875,18,2,0.7064760302775442,0.30625,0.5853658536585367,18.0,0.6494,True
EQX1025,Excavator,CUST05,S005,2025-04-10,2025-04-20,2025-04-20,2025-04-20,2.2,7.2,10,OP107,False,,False,4,14,False,False,1,0.7659574468085106,0.275,10,3,0.6006136498146591,0.43333333333333335,0.3888888888888889,18.0,0.5111,True
EQX1025,Excavator,CUST12,S006,2025-05-04,2025-05-27,2025-05-28,2025-05-27,3.4,4.8,24,OP248,False,,False,5,0,False,False,0,0.5853658536585367,0.425,23,4,0.641949599063122,0.39375000000000004,0.7659574468085106,16.0,0.4805,False
EQX1025,Excavator,CUST06,S001,2025-05-27,2025-06-14,2025-06-15,2025-06-14,5.0,3.4,19,OP214,False,,False,6,4,False,False,0,0.4047619047619047,0.625,18,5,0.6306328499822049,0.4,0.5853658536585367,17.4,0.4677,False
EQX1025,Excavator,CUST15,S003,2025-06-18,2025-07-15,2025-07-16,2025-07-15,3.7,5.4,28,OP302,False,,False,7,11,False,False,0,0.5934065934065934,0.4625,27,6,0.5929876924454882,0.4375,0.4047619047619047,17.5,0.3948,False
EQX1025,Excavator,CUST15,S004,2025-07-26,2025-08-24,2025-08-24,2025-08-24,5.4,3.1,29,OP234,False,,False,8,11,False,False,0,0.3647058823529412,0.675,29,7,0.5930475354399318,0.44107142857142856,0.5934065934065934,18.857142857142858,0.4286,False
EQX1025,Excavator,CUST13,S006,2025-09-04,,2025-10-02,,4.7,3.2,28,OP288,True,True,True,9,14,True,False,1,0.4050632911392405,0.5875,28,8,0.564504828804058,0.4703125,0.3647058823529412,20.125,0.4888,False
EQX1025,Excavator,CUST16,S004,2025-10-16,2025-11-01,2025-11-01,2025-11-01,3.4,5.5,16,OP293,False,,False,10,4,False,False,0,0.6179775280898876,0.425,16,9,0.5467891023968561,0.4833333333333333,0.4050632911392405,21.0,0.3271,False
EQX1025,Excavator,CUST17,S006,2025-11-05,2025-11-15,2025-11-15,2025-11-15,2.3,6.1,10,OP234,False,,False,11,32,False,True,,0.7261904761904763,0.2875,10,10,0.5539079449661592,0.47750000000000004,0.6179775280898876,20.5,0.4225,False
EQX1026,Grader,CUST06,S003,2025-01-01,2025-01-20,2025-01-21,2025-01-20,5.3,1.4,20,OP198,False,,False,1,1,False,False,0,0.20895522388059704,0.8833333333333333,19,0,,,,,0.3722,False
EQX1026,Grader,CUST06,S002,2025-01-21,2025-02-02,2025-02-02,2025-02-02,3.9,2.4,12,OP267,False,,False,2,2,False,False,0,0.38095238095238093,0.65,12,1,0.20895522388059704,0.8833333333333333,0.20895522388059704,19.0,0.3023,False
EQX1026,Grader,CUST02,S003,2025-02-04,2025-02-19,2025-02-19,2025-02-19,2.7,3.1,15,OP235,False,,False,3,20,False,False,1,0.5344827586206896,0.45,15,2,0.294953802416489,0.7666666666666666,0.38095238095238093,15.5,0.4126,False
EQX1026,Grader,CUST17,S001,2025-03-11,2025-04-09,2025-04-09,2025-04-09,5.2,1.3,29,OP257,False,,False,4,6,False,False,0,0.2,0.8666666666666667,29,3,0.3747967878178892,0.6611111111111111,0.5344827586206896,15.333333333333334,0.2989,False
EQX1026,Grader,CUST10,S004,2025-04-15,2025-05-05,2025-05-06,2025-05-05,3.2,3.3,21,OP299,False,,False,5,4,False,False,0,0.5076923076923077,0.5333333333333333,20,4,0.3310975908634169,0.7125,0.2,18.75,0.3863,False
EQX1026,Grader,CUST15,,2025-05-09,2025-05-29,2025-05-29,2025-05-29,3.6,7.8,20,OP129,False,,False,6,14,True,False,1,0.6842105263157895,0.6,20,5,0.36641653422919507,0.6766666666666666,0.5076923076923077,19.0,0.459,False
EQX1026,Grader,CUST09,S004,2025-06-12,2025-06-28,2025-06-28,2025-06-28,0.0,12.1,16,OP148,False,,False,7,9,True,False,0,1.0,0.0,16,6,0.4193821995769608,0.6638888888888889,0.6842105263157895,19.166666666666668,0.4081,False
EQX1026,Grader,CUST17,S002,2025-07-07,2025-07-16,2025-07-17,2025-07-16,3.2,2.7,10,OP107,False,,False,8,20,False,False,1,0.4576271186440678,0.5333333333333333,9,7,0.5023275996373949,0.569047619047619,1.0,18.714285714285715,0.4294,False
EQX1026,Grader,CUST12,S004,2025-08-05,2025-09-02,2025-09-02,2025-09-02,5.3,1.0,28,OP199,False,,False,9,12,False,False,0,0.15873015873015872,0.8833333333333333,28,8,0.4967400395132291,0.5645833333333333,0.4576271186440678,17.5,0.2992,False
EQX1026,Grader,CUST17,S002,2025-09-14,2025-10-03,2025-10-03,2025-10-03,5.2,0.5,19,OP314,False,,False,10,12,False,False,0,0.08771929824561403,0.8666666666666667,19,9,0.4591833860928879,0.6000000000000001,0.15873015873015872,18.666666666666668,0.2904,False
EQX1026,Grader,CUST01,S004,2025-10-15,2025-11-13,2025-11-13,2025-11-13,5.0,0.9,29,OP110,False,,False,11,11,False,False,0,0.15254237288135591,0.8333333333333334,29,10,0.4220369773081606,0.6266666666666667,0.08771929824561403,18.7,0.2729,False
EQX1026,Grader,CUST10,S001,2025-11-24,2025-12-13,2025-12-13,2025-12-13,3.9,2.3,19,OP200,False,,False,12,0,False,False,0,0.3709677419354839,0.65,19,11,0.39753746781481464,0.6454545454545454,0.15254237288135591,19.636363636363637,0.2843,False
EQX1026,Grader,CUST07,S001,2025-12-13,2025-12-31,2025-12-31,2025-12-31,5.7,0.8,18,OP112,False,,False,13,7,False,True,,0.12307692307692308,0.9500000000000001,18,12,0.3953233239915371,0.6458333333333334,0.3709677419354839,19.583333333333332,0.2532,False
EQX1027,Grader,CUST09,S004,2025-01-01,2025-01-24,2025-01-25,2025-01-24,3.6,2.9,24,OP117,False,,False,1,0,False,False,0,0.4461538461538461,0.6,23,0,,,,,0.4945,False
EQX1027,Grader,CUST13,S001,2025-01-24,2025-02-04,2025-02-05,2025-02-04,3.0,3.6,12,OP148,False,,False,2,7,False,False,0,0.5454545454545455,0.5,11,1,0.4461538461538461,0.6,0.4461538461538461,23.0,0.31,False
EQX1027,Grader,CUST02,S006,2025-02-11,2025-02-22,2025-02-23,2025-02-22,1.3,5.4,12,OP180,False,,False,3,9,False,False,0,0.8059701492537313,0.21666666666666667,11,2,0.4958041958041958,0.55,0.5454545454545455,17.0,0.3976,False
EQX1027,Grader,CUST04,S002,2025-03-03,2025-03-19,2025-03-20,2025-03-19,3.3,2.9,17,OP287,False,,False,4,2,False,False,0,0.467741935483871,0.5499999999999999,16,3,0.599192846954041,0.4388888888888889,0.8059701492537313,15.0,0.3968,False
EQX1027,Grader,CUST12,S003,2025-03-21,2025-03-31,2025-04-01,2025-03-31,2.5,3.8,11,OP280,False,,False,5,20,False,False,1,0.6031746031746031,0.4166666666666667,10,4,0.5663301190864984,0.4666666666666667,0.467741935483871,15.25,0.536,True
EQX1027,Grader,CUST07,S004,2025-04-20,2025-05-07,2025-05-07,2025-05-07,3.3,8.8,17,OP156,False,,False,6,27,True,False,1,0.7272727272727273,0.5499999999999999,17,5,0.5736990159041194,0.45666666666666667,0.6031746031746031,14.2,0.5888,True
EQX1027,Grader,CUST08,S005,2025-06-03,2025-06-16,2025-06-16,2025-06-16,3.3,3.8,13,OP313,False,,False,7,9,False,False,0,0.5352112676056338,0.5499999999999999,13,6,0.5992946344655541,0.47222222222222215,0.7272727272727273,14.666666666666666,0.4117,False
EQX1027,Grader,CUST12,S002,2025-06-25,2025-07-23,2025-07-24,2025-07-23,3.6,2.3,29,OP103,False,,False,8,3,False,False,0,0.38983050847457623,0.6,28,7,0.5901398677712797,0.48333333333333334,0.5352112676056338,14.428571428571429,0.4599,False
EQX1027,Grader,CUST10,S001,2025-07-26,2025-08-21,2025-08-21,2025-08-21,3.4,3.4,26,OP125,False,,False,9,36,False,False,1,0.5,0.5666666666666667,26,8,0.5651011978591918,0.4979166666666667,0.38983050847457623,16.125,0.4951,False
EQX1027,Grader,CUST11,S003,2025-09-26,2025-10-11,2025-10-12,2025-10-11,3.7,3.4,16,OP164,False,,False,10,2,False,False,0,0.47887323943661975,0.6166666666666667,15,9,0.5578677314303927,0.5055555555555555,0.5,17.22222222222222,0.3447,False
EQX1027,Grader,CUST05,S004,2025-10-13,2025-10-26,2025-10-27,2025-10-26,1.9,10.1,14,OP151,False,,False,11,10,True,False,0,0.8416666666666667,0.31666666666666665,13,10,0.5499682822310155,0.5166666666666666,0.47887323943661975,17.0,0.2459,False
EQX1027,Grader,CUST14,S005,2025-11-05,2025-11-19,2025-11-20,2025-11-19,1.8,4.7,15,OP233,False,,False,12,0,False,False,0,0.7230769230769231,0.3,14,11,0.576486317179711,0.4984848484848485,0.8416666666666667,16.636363636363637,0.267,False
EQX1027,Grader,CUST06,S005,2025-11-19,2025-12-03,2025-12-03,2025-12-03,0.7,12.0,14,OP107,False,,False,13,7,True,False,0,0.9448818897637796,0.11666666666666665,14,12,0.5887022010044787,0.48194444444444445,0.7230769230769231,16.416666666666668,0.3429,False
EQX1027,Grader,CUST12,S006,2025-12-10,2025-12-23,2025-12-23,2025-12-23,3.3,2.9,13,OP268,False,,False,14,1,False,True,,0.467741935483871,0.5499999999999999,13,13,0.6161006386013479,0.4538461538461538,0.9448818897637796,16.23076923076923,0.354,False
EQX1028,Bulldozer,CUST16,S002,2025-01-01,2025-01-25,2025-01-26,2025-01-25,1.5,7.2,25,OP261,False,,False,1,23,False,False,1,0.8275862068965518,0.1875,24,0,,,,,0.5762,True
EQX1028,Bulldozer,CUST07,S001,2025-02-17,2025-03-17,2025-03-18,2025-03-17,3.4,5.7,29,OP286,False,,False,2,18,False,False,1,0.6263736263736264,0.425,28,1,0.8275862068965518,0.1875,0.8275862068965518,24.0,0.619,True
EQX1028,Bulldozer,CUST11,S005,2025-04-04,2025-04-29,2025-04-30,2025-04-29,4.0,4.8,26,OP315,False,,False,3,6,False,False,0,0.5454545454545454,0.5,25,2,0.7269799166350891,0.30625,0.6263736263736264,26.0,0.4803,False
EQX1028,Bulldozer,CUST03,S004,2025-05-05,2025-05-15,2025-05-15,2025-05-15,2.7,5.8,10,OP240,False,,False,4,2,False,False,0,0.6823529411764706,0.3375,10,3,0.6664714595749078,0.37083333333333335,0.5454545454545454,25.666666666666668,0.4414,False
EQX1028,Bulldozer,CUST03,S003,2025-05-17,2025-06-03,2025-06-04,2025-06-03,3.6,5.5,18,OP212,False,,False,5,19,False,False,1,0.6043956043956045,0.45,17,4,0.6704418299752986,0.3625,0.6823529411764706,21.75,0.6355,True
EQX1028,Bulldozer,CUST18,S004,2025-06-22,2025-07-05,2025-07-06,2025-07-05,0.4,7.1,14,OP292,False,,False,6,45,False,False,1,0.9466666666666667,0.05,13,5,0.6572325848593598,0.38,0.6043956043956045,20.8,0.6631,True
EQX1028,Bulldozer,CUST13,S001,2025-08-19,2025-09-05,2025-09-06,2025-09-05,2.8,5.7,18,OP320,False,,False,7,41,False,False,1,0.6705882352941177,0.35,17,6,0.705471598493911,0.325,0.9466666666666667,19.5,0.732,True
EQX1028,Bulldozer,CUST13,S004,2025-10-16,2025-11-11,2025-11-12,2025-11-11,2.8,6.0,27,OP298,False,,False,8,5,False,False,0,0.6818181818181818,0.35,26,7,0.7004882608939405,0.32857142857142857,0.6705882352941177,19.142857142857142,0.543,True
EQX1028,Bulldozer,CUST08,S001,2025-11-16,2025-12-01,2025-12-02,2025-12-01,3.5,4.2,16,OP211,False,,False,9,64,False,True,,0.5454545454545454,0.4375,15,8,0.6981545010094706,0.33125,0.6818181818181818,20.0,0.6133,True
EQX1029,Excavator,CUST04,S002,2025-01-01,2025-01-25,2025-01-26,2025-01-25,0.4,7.6,25,OP320,False,,False,1,33,False,False,1,0.95,0.05,24,0,,,,,0.6797,True
EQX1029,Excavator,CUST06,S005,2025-02-27,2025-03-27,2025-03-28,2025-03-27,2.8,5.3,29,OP156,False,,False,2,0,False,False,0,0.654320987654321,0.35,28,1,0.95,0.05,0.95,24.0,0.4936,False
EQX1029,Excavator,CUST15,S004,2025-03-27,2025-04-12,2025-04-12,2025-04-12,1.6,7.3,16,OP319,False,,False,3,39,False,False,1,0.8202247191011235,0.2,16,2,0.8021604938271605,0.19999999999999998,0.654320987654321,26.0,0.5695,True
EQX1029,Excavator,CUST16,S003,2025-05-21,2025-06-03,2025-06-03,2025-06-03,5.2,4.0,13,OP278,False,,False,4,32,False,False,1,0.4347826086956522,0.65,13,3,0.8081819022518149,0.19999999999999998,0.8202247191011235,22.666666666666668,0.6153,True
EQX1029,Excavator,CUST08,S001,2025-07-05,2025-07-16,2025-07-16,2025-07-16,1.9,7.0,11,OP115,False,,False,5,1,False,False,0,0.7865168539325842,0.2375,11,4,0.7148320788627742,0.3125,0.4347826086956522,20.25,0.5152,True
EQX1029,Excavator,CUST17,S004,2025-07-17,2025-08-01,2025-08-01,2025-08-01,3.5,4.9,15,OP147,False,,False,6,16,False,False,1,0.5833333333333334,0.4375,15,5,0.7291690338767362,0.2975,0.7865168539325842,18.4,0.7369,True
EQX1029,Excavator,CUST04,S001,2025-08-17,2025-09-12,2025-09-12,2025-09-12,2.6,6.5,26,OP226,False,,False,7,45,False,False,1,0.7142857142857143,0.325,26,6,0.704863083786169,0.32083333333333336,0.5833333333333334,17.833333333333332,0.6609,True
EQX1029,Excavator,CUST17,S002,2025-10-27,2025-11-09,2025-11-09,2025-11-09,4.6,4.2,13,OP268,False,,False,8,28,False,False,1,0.47727272727272724,0.575,13,7,0.7062091738575326,0.32142857142857145,0.7142857142857143,19.0,0.6951,True
EQX1029,Excavator,CUST12,S005,2025-12-07,2025-12-26,2025-12-27,2025-12-26,4.0,4.7,20,OP282,False,,False,9,35,False,True,,0.5402298850574714,0.5,19,8,0.677592118034432,0.353125,0.47727272727272724,18.25,0.5389,True
EQX1030,Bulldozer,CUST06,S001,2025-01-01,2025-01-29,2025-01-30,2025-01-29,1.0,9.9,29,OP324,False,,False,1,106,True,False,1,0.908256880733945,0.125,28,0,,,,,0.6142,True
EQX1030,Bulldozer,CUST03,S003,2025-05-15,2025-05-29,2025-05-29,2025-05-29,0.3,8.7,14,OP303,False,,False,2,12,False,False,0,0.9666666666666666,0.0375,14,1,0.908256880733945,0.125,0.908256880733945,28.0,0.4641,False
EQX1030,Bulldozer,CUST05,S006,2025-06-10,2025-07-07,2025-07-08,2025-07-07,0.0,8.1,28,OP283,False,,False,3,0,False,False,0,1.0,0.0,27,2,0.9374617737003057,0.08125,0.9666666666666666,21.0,0.5419,True
EQX1030,Bulldozer,CUST11,S005,2025-07-07,2025-07-25,2025-07-25,2025-07-25,0.1,8.7,18,OP126,False,,False,4,9,False,False,0,0.9886363636363636,0.0125,18,3,0.9583078491335372,0.05416666666666667,1.0,23.0,0.6176,True
EQX1030,Bulldozer,CUST01,S006,2025-08-03,2025-08-21,2025-08-21,2025-08-21,0.0,8.9,18,OP149,False,,False,5,36,False,False,1,1.0,0.0,18,4,0.9658899777592438,0.04375,0.9886363636363636,21.75,0.7234,True
EQX1030,Bulldozer,CUST15,S006,2025-09-26,2025-10-13,2025-10-14,2025-10-13,0.0,8.3,18,OP314,False,,False,6,18,False,False,1,1.0,0.0,17,5,0.9727119822073951,0.034999999999999996,1.0,21.0,0.7221,True
EQX1030,Bulldozer,CUST08,S002,2025-10-31,2025-11-19,2025-11-20,2025-11-19,2.1,6.5,20,OP161,False,,False,7,16,False,False,1,0.7558139534883721,0.2625,19,6,0.9772599851728292,0.029166666666666664,1.0,20.333333333333332,0.6928,True
EQX1030,Bulldozer,CUST03,S002,2025-12-05,2025-12-24,2025-12-24,2025-12-24,0.0,8.7,19,OP197,False,,False,8,30,False,True,,1.0,0.0,19,7,0.9456248377893353,0.0625,0.7558139534883721,20.142857142857142,0.6911,True
EQX1031,Bulldozer,CUST03,S002,2025-01-01,2025-01-23,2025-01-23,2025-01-23,6.2,2.4,22,OP257,False,,False,1,10,False,False,0,0.27906976744186046,0.775,22,0,,,,,0.4433,False
EQX1031,Bulldozer,CUST02,S005,2025-02-02,2025-03-01,2025-03-02,2025-03-01,0.0,11.4,28,OP295,False,,False,2,39,True,False,1,1.0,0.0,27,1,0.27906976744186046,0.775,0.27906976744186046,22.0,0.6805,True
EQX1031,Bulldozer,CUST04,S002,2025-04-09,2025-05-01,2025-05-02,2025-05-01,2.1,6.0,23,OP257,False,,False,3,8,False,False,0,0.7407407407407408,0.2625,22,2,0.6395348837209303,0.3875,1.0,24.5,0.4064,False
EQX1031,Bulldozer,CUST01,S002,2025-05-09,2025-06-02,2025-06-02,2025-06-02,4.2,4.5,24,OP263,False,,False,4,5,False,False,0,0.5172413793103449,0.525,24,3,0.6732701693942005,0.3458333333333334,0.7407407407407408,23.666666666666668,0.4998,False
EQX1031,Bulldozer,CUST15,S004,2025-06-07,2025-06-27,2025-06-27,2025-06-27,6.4,2.4,20,OP192,False,,False,5,15,False,False,1,0.2727272727272727,0.8,20,4,0.6342629718732365,0.390625,0.5172413793103449,23.75,0.5461,True
EQX1031,Bulldozer,CUST18,S004,2025-07-12,2025-08-04,2025-08-04,2025-08-04,4.5,3.1,23,OP267,False,,False,6,6,False,False,0,0.4078947368421053,0.5625,23,5,0.5619558320440439,0.4725,0.2727272727272727,23.0,0.3666,False
EQX1031,Bulldozer,CUST18,S003,2025-08-10,2025-09-01,2025-09-01,2025-09-01,4.3,4.2,22,OP161,False,,False,7,23,False,False,1,0.49411764705882355,0.5375,22,6,0.5362789828437208,0.4875,0.4078947368421053,23.0,0.4531,False
EQX1031,Bulldozer,CUST04,S003,2025-09-24,2025-10-13,2025-10-14,2025-10-13,7.0,1.8,20,OP162,False,,False,8,6,False,False,0,0.20454545454545453,0.875,19,7,0.5302559348744497,0.4946428571428571,0.49411764705882355,22.857142857142858,0.2836,False
EQX1031,Bulldozer,CUST09,S005,2025-10-19,2025-11-13,2025-11-13,2025-11-13,6.2,3.1,25,OP233,False,,False,9,0,False,False,0,0.3333333333333333,0.775,25,8,0.48954212483332527,0.5421875,0.20454545454545453,22.375,0.2991,False
